Cliente_ID,Genero,Idade,Parceiro,Dependentes,Tempo_Cliente_Meses,Tipo_Contrato,Servico_Internet,Suporte_Tecnico,Streaming,Cobranca_Sem_Papel,Metodo_Pagamento,Chamadas_Suporte_6M,Atrasos_Pagamento_12M,Valor_Mensal,Valor_Total,Satisfacao,Churn
CLI01008,Feminino,75,Sim,Sim,16,Mensal,Fibra,Não,Não,Sim,Débito Automático,2,2,94.62,1507.88,4,Não
CLI01009,Feminino,44,Não,Sim,43,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,1,1,23.63,968.92,3,Não
CLI01010,Feminino,73,Sim,Sim,61,Mensal,DSL,Não,Sim,Sim,Débito Automático,3,1,102.14,5922.51,1,Sim
CLI01011,Masculino,24,Não,Não,43,Mensal,DSL,Sim,Sim,Não,Cartão de Crédito,4,0,82.55,3433.54,1,Sim
CLI01012,Masculino,36,Sim,Sim,38,Mensal,DSL,Sim,Sim,Não,Cartão de Crédito,1,0,94.01,3658.49,4,Não
CLI01013,Masculino,45,Não,Sim,27,Mensal,DSL,Não,Não,Sim,Boleto,1,1,48.43,1254.12,4,Sim
CLI01014,Masculino,29,Sim,Sim,68,Anual,Fibra,Sim,Sim,Sim,Boleto,0,1,109.73,7348.84,4,Não
CLI01015,Feminino,70,Sim,Não,48,Anual,Fibra,Não,Não,Sim,Débito Automático,1,1,86.25,3950.86,3,Não
CLI01016,Feminino,71,Sim,Não,22,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,1,0,19.63,429.54,5,Não
CLI01017,Masculino,40,Não,Sim,36,Anual,Fibra,Sim,Sim,Sim,Débito Automático,5,3,101.93,3664.58,1,Não
CLI01018,Feminino,37,Sim,Sim,40,Mensal,Fibra,Não,Sim,Não,PIX,2,0,122.29,4952.23,1,Não
CLI01019,Masculino,73,Sim,Não,18,Bienal,Fibra,Sim,Sim,Sim,Cartão de Crédito,1,0,96.07,1726.1,4,Não
CLI01020,Feminino,38,Não,Não,10,Anual,DSL,Não,Sim,Não,Cartão de Crédito,1,0,89.79,876.3,5,Não
CLI01021,Feminino,57,Sim,Não,44,Anual,Fibra,Não,Sim,Não,Cartão de Crédito,2,1,104.01,4484.02,3,Sim
CLI01022,Feminino,32,Sim,Não,52,Mensal,Fibra,Sim,Não,Sim,PIX,1,1,93.49,4751.11,4,Sim
CLI01023,Masculino,38,Sim,Não,62,Mensal,Fibra,Sim,Sim,Sim,PIX,0,0,138.13,8769.07,3,Não
CLI01024,Feminino,49,Não,Sim,62,Mensal,DSL,Sim,Não,Sim,PIX,0,0,64.03,3941.12,4,Não
CLI01025,Masculino,41,Não,Não,17,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,1,4,21.85,365.71,5,Sim
CLI01026,Masculino,38,Sim,Não,9,Anual,Fibra,Sim,Sim,Sim,Boleto,0,1,108.65,969.83,5,Não
CLI01027,Feminino,73,Não,Sim,34,Anual,DSL,Não,Sim,Sim,Boleto,2,3,89.75,2940.56,2,Sim
CLI01028,Masculino,30,Sim,Não,27,Bienal,Fibra,Não,Sim,Sim,Cartão de Crédito,2,0,99.89,2701.79,4,Sim
CLI01029,Feminino,48,Não,Sim,10,Mensal,DSL,Não,Sim,Sim,PIX,2,0,89.33,854.64,3,Sim
CLI01030,Feminino,25,Sim,Sim,13,Bienal,Fibra,Sim,Não,Sim,Boleto,0,2,88.07,1162.76,4,Não
CLI01031,Feminino,72,Não,Não,29,Mensal,Fibra,Não,Sim,Sim,Débito Automático,0,0,113.03,3358.16,3,Não
CLI01032,Masculino,,Sim,Sim,31,Bienal,DSL,Não,Não,Sim,PIX,1,1,40.25,1261.84,1,Não
CLI01033,Feminino,56,Sim,Não,38,Mensal,Fibra,Sim,Sim,Sim,Cartão de Crédito,1,1,125.71,4785.16,3,Não
CLI01034,Feminino,28,Não,Não,50,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,0,1,27.74,1335.6,4,Não
CLI01035,Feminino,34,Não,Sim,20,Bienal,Fibra,Não,Sim,Sim,Cartão de Crédito,0,0,102.02,1956.95,5,Não
CLI01036,Masculino,25,Sim,Não,28,Anual,DSL,Não,Sim,Sim,Débito Automático,3,1,89.07,2547.6,2,Sim
CLI01037,Masculino,49,Sim,Sim,6,Mensal,Fibra,Não,Sim,Não,PIX,0,2,122.15,745.52,4,Sim
CLI01038,Feminino,27,Não,Não,37,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,1,0,25.21,,5,Não
CLI01039,,69,Sim,Sim,44,Mensal,DSL,Sim,Não,Sim,PIX,0,1,61.81,2753.85,3,Não
CLI01040,Masculino,56,Não,Sim,8,Mensal,DSL,Não,Sim,Sim,Boleto,2,3,77.74,594.99,4,Sim
CLI01041,Masculino,61,Não,Não,30,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Débito Automático,0,0,25.27,763.41,5,Não
CLI01042,Masculino,67,Não,Não,11,Bienal,Fibra,Sim,Sim,Sim,Débito Automático,3,1,116.02,1281.88,3,Não
CLI01043,Feminino,29,Não,Não,29,Mensal,DSL,Sim,Não,Sim,Cartão de Crédito,2,1,56.81,1676.97,2,Sim
CLI01044,Masculino,71,Não,Sim,50,Anual,Fibra,,Sim,Sim,PIX,1,1,122.02,5761.61,4,Sim
CLI01045,Feminino,60,Sim,Não,23,Mensal,DSL,Sim,Não,Sim,Débito Automático,1,1,89.3,2018.98,2,Sim
CLI01046,Feminino,45,Sim,Não,20,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Cartão de Crédito,1,2,44.11,857.91,4,Não
CLI01047,Feminino,48,Não,Não,20,Mensal,Fibra,Não,Sim,Sim,Cartão de Crédito,2,2,125.72,2485.27,4,Não
CLI01048,Feminino,25,Não,Não,26,Mensal,Fibra,Sim,Sim,Não,Débito Automático,0,2,114.84,2963.29,3,Sim
CLI01049,Masculino,44,Sim,Sim,29,Anual,Fibra,Sim,Não,Sim,Cartão de Crédito,1,1,99.97,2984.53,4,Não
CLI01050,Masculino,69,Não,Não,63,Mensal,Fibra,Não,Sim,Não,PIX,1,1,96.02,5988.47,3,Sim
CLI01051,Feminino,58,Sim,Não,19,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,0,1,42.94,806.67,,Sim
CLI01052,Feminino,58,Sim,Não,33,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,0,1,39.39,1289.57,1,Não
CLI01053,Feminino,49,Sim,Sim,54,Anual,DSL,Sim,Sim,Sim,Débito Automático,1,0,76.95,4136.28,4,Não
CLI01054,Masculino,40,Não,Não,33,Mensal,Fibra,,Não,Não,Cartão de Crédito,3,0,93.2,2951.37,1,Sim
CLI01055,Feminino,40,Não,Não,21,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,1,3,27.63,557.5,4,Não
CLI01056,Masculino,36,Sim,Não,40,Mensal,DSL,Sim,Sim,Sim,Débito Automático,4,1,96.99,3738.27,2,Sim
CLI01057,Feminino,30,Não,Não,31,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Débito Automático,2,4,36.43,1140.95,2,Sim
CLI01058,,51,Sim,Sim,38,Mensal,Fibra,Não,Não,Sim,Cartão de Crédito,0,0,93.25,3619.73,4,Não
CLI01059,Masculino,73,Não,Sim,45,Anual,DSL,Sim,Não,Não,Cartão de Crédito,0,0,49.69,2302.12,3,Não
CLI01060,Feminino,32,Não,Sim,27,Bienal,Fibra,Não,Não,Sim,Boleto,2,1,80.06,2199.2,,Sim
CLI01061,Feminino,54,Sim,Não,61,Mensal,Fibra,Não,Não,Sim,Boleto,0,0,83.46,4861.75,4,Não
CLI01062,Feminino,64,Sim,Não,33,Mensal,DSL,Não,Sim,Sim,PIX,1,1,66.57,2250.42,4,Sim
CLI01063,Masculino,40,Não,Sim,57,Mensal,Fibra,Sim,Não,Sim,Débito Automático,0,2,108.58,6237.97,4,Sim
CLI01064,Feminino,43,Sim,Não,21,Anual,Fibra,Não,Sim,Sim,Boleto,1,0,92.64,1907.78,3,Não
CLI01065,Masculino,50,Sim,Sim,32,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,3,0,113.96,3507.06,3,Não
CLI01066,Feminino,26,Não,Sim,36,Bienal,Fibra,Sim,Sim,Não,PIX,1,1,106.93,3785.94,3,Não
CLI01067,Masculino,52,Não,Não,20,Mensal,DSL,Não,Sim,Não,Cartão de Crédito,1,1,94.97,1916.47,4,Não
CLI01068,Masculino,47,Sim,Sim,21,Mensal,Fibra,Não,Sim,Sim,Cartão de Crédito,1,2,124.61,2690.64,5,Não
CLI01069,Masculino,24,Sim,Não,35,Anual,DSL,Não,Sim,Sim,Débito Automático,0,1,92.56,3242.47,3,Não
CLI01070,Feminino,61,Não,Não,21,Anual,Fibra,Não,Sim,Sim,PIX,2,1,121.01,2575.62,5,Não
CLI01071,Feminino,19,Sim,Sim,30,Anual,DSL,Sim,Sim,Sim,Cartão de Crédito,0,0,103.13,2942.47,3,Não
CLI01072,Feminino,42,Sim,Não,40,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Não,PIX,1,0,20.77,796.94,4,Não
CLI01073,Feminino,47,Não,Não,21,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,0,1,31.42,673.24,4,Não
CLI01074,Masculino,33,Não,Sim,9,Anual,DSL,Sim,Não,Sim,Boleto,1,3,82.0,755.74,4,Não
CLI01075,Feminino,35,Não,Não,31,Anual,Fibra,Sim,Não,Sim,Boleto,2,0,115.93,3559.39,3,Não
CLI01076,Feminino,64,Não,Não,18,Bienal,Fibra,Sim,Sim,Sim,Boleto,0,1,105.61,1862.18,5,Não
CLI01077,Masculino,71,Sim,Sim,50,Mensal,Fibra,Sim,Sim,Não,Boleto,2,2,103.47,5246.07,1,Sim
CLI01078,Masculino,27,Sim,Não,47,Anual,Fibra,Não,Sim,Sim,Boleto,0,1,96.93,4592.87,4,Não
CLI01079,Masculino,62,Não,Não,13,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Cartão de Crédito,3,2,24.69,308.1,2,Não
CLI01080,Feminino,48,Sim,Não,44,Mensal,Fibra,Não,Sim,Sim,Débito Automático,1,0,103.64,4352.6,4,Não
CLI01081,Masculino,43,Não,Não,22,Anual,DSL,Não,Sim,Sim,Débito Automático,0,3,89.21,1955.4,4,Não
CLI01082,Masculino,69,Não,Não,45,Anual,Fibra,Sim,Sim,Sim,Débito Automático,4,2,122.0,5411.09,2,Não
CLI01083,Masculino,37,Sim,Não,10,Bienal,DSL,Sim,Sim,Não,PIX,1,1,76.04,782.12,4,Não
CLI01084,Masculino,40,Não,Não,26,Anual,Fibra,Sim,Sim,Sim,PIX,1,1,112.7,2968.33,3,Não
CLI01085,Masculino,57,Não,Não,37,Anual,Fibra,Não,Sim,Sim,Débito Automático,0,0,114.85,4227.26,4,Não
CLI01086,Masculino,19,Não,Não,10,Bienal,DSL,Sim,Sim,Sim,PIX,1,0,75.82,754.71,5,Não
CLI01087,Masculino,55,Não,Sim,37,Anual,DSL,Não,Sim,Sim,Débito Automático,1,1,74.28,2666.97,2,Sim
CLI01088,Masculino,44,Não,Sim,24,Mensal,Fibra,Não,Sim,Não,Cartão de Crédito,1,1,113.47,2646.76,5,Sim
CLI01089,Masculino,42,Não,Não,51,Anual,Fibra,Sim,Sim,Sim,Boleto,0,3,121.42,5984.11,4,Não
CLI01090,Feminino,30,Não,Não,47,Mensal,Fibra,Não,Sim,Sim,Boleto,2,2,116.6,5416.67,4,Sim
CLI01091,Feminino,20,Não,Não,24,Mensal,DSL,Não,Sim,Sim,Débito Automático,0,1,55.41,1315.42,3,Não
CLI01092,Masculino,41,Sim,Sim,63,Mensal,DSL,Não,Não,Sim,Débito Automático,0,0,70.35,4493.79,4,Sim
CLI01093,Feminino,72,Não,Sim,48,Mensal,DSL,Sim,Sim,Sim,Débito Automático,2,1,106.82,5075.87,3,Não
CLI01094,Masculino,35,Sim,Sim,31,Anual,DSL,Não,Sim,Sim,Cartão de Crédito,0,2,75.55,2210.58,1,Não
CLI01095,Feminino,46,Sim,Sim,54,Mensal,Fibra,Sim,Não,Não,Boleto,3,3,103.6,5265.41,2,Sim
CLI01096,Feminino,21,Não,Sim,60,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,1,3,28.15,1595.92,4,Não
CLI01097,Feminino,74,Sim,Sim,64,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,0,1,31.4,1954.12,3,Não
CLI01098,Feminino,39,Não,Sim,27,Mensal,Fibra,Não,Sim,Sim,Boleto,0,0,80.78,2181.0,3,Não
CLI01099,Masculino,36,Sim,Não,27,Bienal,Fibra,Não,Não,Sim,Débito Automático,4,1,85.85,2219.28,1,Sim
CLI01100,Feminino,58,Não,Não,30,Mensal,Fibra,Não,Sim,Sim,Boleto,1,2,97.01,2753.32,4,Sim
CLI01101,Feminino,41,Não,Não,36,Mensal,Fibra,Não,Sim,Sim,Débito Automático,0,0,117.75,4049.92,3,Sim
CLI01102,Masculino,49,Não,Sim,13,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,0,1,21.63,276.58,3,Não
CLI01103,Masculino,35,Não,Não,19,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,1,1,24.48,468.38,4,Não
CLI01104,Masculino,48,Sim,Não,17,Mensal,DSL,Não,Não,Não,Débito Automático,0,1,52.05,850.86,3,Não
CLI01105,Feminino,58,Sim,Não,21,Mensal,Fibra,Não,Sim,Não,Cartão de Crédito,0,2,104.33,2210.38,4,Não
CLI01106,Masculino,65,Não,Não,19,Anual,DSL,Sim,Não,Não,Cartão de Crédito,2,2,82.48,1493.46,2,Não
CLI01107,Masculino,34,Não,Sim,36,Anual,DSL,Sim,Sim,Não,Cartão de Crédito,0,1,77.35,2841.64,4,Não
CLI01108,Masculino,26,Sim,Sim,14,Bienal,Fibra,Sim,Não,Não,Cartão de Crédito,0,0,103.13,1434.93,4,Não
CLI01109,Masculino,31,Sim,Não,24,Mensal,Fibra,Não,Não,Sim,Boleto,0,1,74.03,1682.02,3,Não
CLI01110,Masculino,40,Não,Não,31,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Cartão de Crédito,0,2,35.39,1092.89,4,Não
CLI01111,Masculino,53,Sim,Não,29,Mensal,DSL,Não,Sim,Sim,Boleto,1,2,69.18,2042.83,1,Sim
CLI01112,Feminino,,Sim,Não,27,Bienal,DSL,Não,Não,Não,PIX,0,0,55.95,1447.25,5,Não
CLI01113,Masculino,56,Sim,Não,57,Mensal,DSL,Não,Sim,Sim,PIX,0,1,56.12,3219.27,4,Sim
CLI01114,Feminino,51,Não,Não,34,Mensal,Fibra,Sim,Não,Sim,Débito Automático,4,3,88.3,3032.63,1,Sim
CLI01115,Masculino,41,Não,Não,31,Mensal,Fibra,Não,Não,Não,Débito Automático,5,1,90.94,2734.26,1,Sim
CLI01116,Feminino,24,Não,Não,22,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Cartão de Crédito,1,0,29.85,629.12,5,Não
CLI01117,Masculino,55,Não,Não,19,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,PIX,1,0,24.91,470.93,4,Não
CLI01118,Feminino,70,Sim,Não,20,Mensal,Fibra,Não,Sim,Não,Débito Automático,4,2,99.34,2037.86,2,Sim
CLI01119,,30,Não,Sim,23,Anual,Fibra,Sim,Sim,Sim,Cartão de Crédito,3,1,117.32,2733.54,3,Sim
CLI01120,Feminino,19,Não,Não,52,Mensal,DSL,Sim,Sim,Sim,PIX,1,1,101.78,5282.52,4,Sim
CLI01121,Masculino,34,Sim,Sim,9,Mensal,Fibra,Não,Sim,Sim,PIX,0,0,106.91,982.41,4,Não
CLI01122,Masculino,65,Não,Sim,27,Anual,DSL,Sim,Não,Sim,Cartão de Crédito,0,1,70.24,1819.03,4,Não
CLI01123,Masculino,31,Sim,Sim,3,Mensal,DSL,Sim,Sim,Não,Cartão de Crédito,3,0,101.32,295.23,4,Não
CLI01124,Feminino,26,Sim,Sim,20,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,1,1,26.69,539.98,3,Não
CLI01125,Feminino,44,Sim,Não,21,Mensal,DSL,Sim,Sim,Sim,Boleto,1,1,94.65,1908.23,4,Não
CLI01126,Feminino,20,Sim,Não,52,Bienal,DSL,Sim,Sim,Sim,Débito Automático,0,1,87.75,4424.6,4,Não
CLI01127,Feminino,68,Sim,Sim,38,Anual,Fibra,Sim,Sim,Sim,Boleto,2,1,114.63,4367.45,4,Sim
CLI01128,Feminino,66,Não,Sim,51,Mensal,DSL,Sim,Não,Sim,Débito Automático,1,0,82.4,4142.53,3,Não
CLI01129,Masculino,71,Sim,Sim,34,Mensal,DSL,Não,Não,Sim,Débito Automático,1,4,71.98,2420.67,1,Sim
CLI01130,Masculino,75,Não,Sim,34,Bienal,DSL,Não,Sim,Sim,Cartão de Crédito,1,0,60.49,2117.88,,Não
CLI01131,Feminino,18,Sim,Sim,35,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,4,1,26.62,928.49,2,Sim
CLI01132,Masculino,35,Não,Não,22,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,0,1,26.23,592.94,4,Não
CLI01133,Masculino,52,Não,Não,52,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,1,1,19.42,990.7,3,Não
CLI01134,Masculino,45,Sim,Não,37,Anual,DSL,Sim,Não,Não,Boleto,0,3,81.02,2971.52,4,Não
CLI01135,Masculino,19,Não,Sim,42,Mensal,Fibra,Não,Sim,Sim,Cartão de Crédito,0,1,119.11,5149.04,5,Sim
CLI01136,Feminino,74,Sim,Sim,65,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,1,0,23.66,1450.2,2,Sim
CLI01137,Feminino,69,Não,Sim,24,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,PIX,0,1,39.66,932.16,3,Não
CLI01138,Feminino,27,Não,Não,42,Mensal,DSL,Sim,Não,Sim,Cartão de Crédito,1,2,59.67,2369.25,4,Sim
CLI01139,Feminino,53,Não,Sim,35,Mensal,Fibra,Não,Sim,Sim,Débito Automático,1,0,119.32,3932.0,5,Não
CLI01140,Masculino,56,Sim,Não,51,Anual,Fibra,Sim,Sim,Não,Cartão de Crédito,0,1,103.53,5235.97,4,Não
CLI01141,Masculino,21,Sim,Não,8,Mensal,Fibra,Não,Sim,Sim,Boleto,0,2,92.21,713.89,5,Não
CLI01142,Feminino,66,Não,Não,21,Mensal,DSL,Sim,Sim,Sim,Cartão de Crédito,1,2,98.13,2064.54,4,Não
CLI01143,Feminino,48,Sim,Sim,40,Bienal,Fibra,Não,Não,Sim,Cartão de Crédito,1,1,73.62,2918.35,4,Sim
CLI01144,Masculino,35,Sim,Sim,40,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Cartão de Crédito,0,0,32.61,1311.26,3,Sim
CLI01145,Masculino,55,Sim,Não,26,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,1,1,19.63,495.5,4,Sim
CLI01146,Feminino,59,Sim,Sim,18,Anual,DSL,Sim,Sim,Não,Débito Automático,0,1,76.73,1380.62,4,Não
CLI01147,Feminino,29,Sim,Não,14,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,2,0,38.97,549.56,4,Não
CLI01148,Masculino,75,Sim,Sim,56,Bienal,Fibra,Sim,Sim,Não,Boleto,0,4,90.2,4796.63,3,Não
CLI01149,Masculino,65,Sim,Não,28,Bienal,Fibra,Não,Não,Sim,Débito Automático,3,2,91.11,2501.31,2,Sim
CLI01150,Feminino,58,Sim,Sim,10,Bienal,DSL,Sim,Sim,Sim,PIX,2,1,87.06,829.2,4,Sim
CLI01151,Masculino,25,Sim,Não,27,Mensal,Fibra,Não,Não,Sim,Cartão de Crédito,3,3,91.19,2403.75,2,Sim
CLI01152,Masculino,21,Sim,Não,20,Mensal,Fibra,Sim,Não,Sim,PIX,3,0,100.79,2037.42,4,Não
CLI01153,Masculino,38,Sim,Sim,21,Anual,DSL,Não,Sim,Sim,Boleto,1,1,75.74,1598.06,3,Não
CLI01154,Feminino,41,Sim,Não,35,Mensal,DSL,Não,Sim,Sim,Débito Automático,1,2,85.11,2872.41,3,Não
CLI01155,Feminino,28,Sim,Sim,19,Mensal,Fibra,Não,Não,Sim,Débito Automático,1,2,105.64,1949.48,3,Sim
CLI01156,Masculino,37,Sim,Não,15,Bienal,Fibra,Não,Sim,Sim,Boleto,0,2,103.4,1505.03,3,Sim
CLI01157,Feminino,49,Não,Sim,40,Mensal,DSL,Não,Não,Sim,PIX,4,2,86.37,3407.93,2,Sim
CLI01158,Feminino,,Sim,Não,56,Anual,Fibra,Sim,Sim,Sim,Boleto,1,2,101.92,5819.08,4,Não
CLI01159,Feminino,47,Não,Sim,5,Mensal,DSL,Não,Sim,Não,Cartão de Crédito,1,0,78.02,380.64,3,Sim
CLI01160,Masculino,43,Não,Não,42,Mensal,DSL,Não,Sim,Sim,Débito Automático,0,1,88.95,,4,Não
CLI01161,Feminino,71,Não,Sim,25,Mensal,Fibra,Sim,Não,Sim,Boleto,2,1,92.89,2391.66,1,Sim
CLI01162,Feminino,73,Não,Sim,29,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,3,2,39.09,1117.7,2,Sim
CLI01163,Masculino,35,Não,Sim,14,Mensal,DSL,Não,Não,Sim,Débito Automático,0,0,60.15,852.24,5,Não
CLI01164,Feminino,70,Não,Não,58,Anual,Fibra,Sim,Sim,Sim,Boleto,1,1,130.11,7540.73,,Sim
CLI01165,Masculino,56,Sim,Não,33,Mensal,DSL,Não,Não,Sim,Débito Automático,1,0,81.12,2572.84,4,Não
CLI01166,Masculino,60,Não,Não,32,Bienal,Fibra,Sim,Não,Sim,Débito Automático,1,0,91.16,2935.2,3,Não
CLI01167,Feminino,34,Sim,Sim,23,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,0,0,21.77,506.76,4,Sim
CLI01168,Masculino,41,Não,Não,17,Bienal,Fibra,Sim,Não,Não,Débito Automático,1,0,106.98,1772.73,3,Não
CLI01169,Feminino,72,Sim,Não,35,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,0,1,27.13,909.27,4,Não
CLI01170,Feminino,43,Não,Não,21,Mensal,DSL,Sim,Não,Não,Cartão de Crédito,3,1,65.93,1374.85,1,Não
CLI01171,Feminino,30,Não,Não,38,Mensal,DSL,Não,Sim,Não,Débito Automático,0,0,82.39,2982.91,4,Não
CLI01172,Feminino,50,Não,Sim,20,Mensal,DSL,Não,Sim,Sim,Boleto,1,0,81.7,1658.43,4,Não
CLI01173,Feminino,68,Sim,Não,55,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Cartão de Crédito,1,2,32.48,1809.75,3,Sim
CLI01174,Masculino,26,Sim,Sim,22,Anual,Fibra,Não,Sim,Sim,Cartão de Crédito,2,0,120.93,2607.57,4,Não
CLI01175,Feminino,74,Não,Não,10,Bienal,Fibra,Sim,Sim,Sim,Cartão de Crédito,1,1,89.85,898.08,4,Não
CLI01176,Masculino,53,Não,Sim,63,Anual,DSL,Sim,Sim,Sim,Débito Automático,3,0,73.9,4655.34,2,Não
CLI01177,Feminino,35,Não,Não,34,Anual,Fibra,Sim,Sim,Não,Débito Automático,2,2,104.26,3492.37,3,Sim
CLI01178,Masculino,46,Sim,Não,46,Bienal,Fibra,Não,Não,Sim,PIX,2,1,78.73,3585.95,4,Não
CLI01179,Masculino,61,Sim,Sim,36,Mensal,DSL,Sim,Não,Sim,Débito Automático,3,0,94.98,3278.38,1,Sim
CLI01180,Masculino,31,Não,Não,16,Mensal,Fibra,Não,Sim,Sim,Boleto,0,0,94.67,1473.52,5,Não
CLI01181,Masculino,40,Não,Não,43,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,0,1,113.43,4745.22,5,Não
CLI01182,Masculino,68,Não,Não,25,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,0,0,24.47,591.33,3,Não
CLI01183,Masculino,38,Não,Sim,50,Mensal,Fibra,Sim,Sim,Não,Boleto,0,1,122.82,6316.85,3,Sim
CLI01184,Masculino,18,Não,Sim,31,Mensal,Fibra,Sim,Sim,Sim,Cartão de Crédito,1,1,137.09,4031.64,5,Não
CLI01185,Masculino,19,Não,Sim,37,Bienal,DSL,Não,Não,Não,Cartão de Crédito,0,0,61.54,2176.03,3,Não
CLI01186,Masculino,28,Não,Sim,49,Mensal,DSL,Sim,Não,Sim,PIX,1,2,54.81,2674.26,2,Sim
CLI01187,Feminino,55,Sim,Não,28,Anual,DSL,Não,Não,Não,Boleto,1,2,61.0,1716.37,4,Não
CLI01188,Feminino,23,Não,Não,37,Bienal,DSL,Não,Sim,Sim,Débito Automático,2,1,66.64,2431.51,1,Não
CLI01189,Feminino,27,Não,Sim,35,Mensal,DSL,Sim,Sim,Não,Cartão de Crédito,0,1,92.53,3331.2,5,Não
CLI01190,Masculino,58,Não,Não,34,Bienal,DSL,Sim,Sim,Sim,Débito Automático,0,1,87.43,3047.09,5,Não
CLI01191,Feminino,19,Não,Não,12,Anual,Fibra,Sim,Sim,Não,PIX,3,0,123.75,1415.51,5,Não
CLI01192,Feminino,28,Sim,Não,30,Mensal,DSL,Não,Não,Sim,Débito Automático,0,0,86.58,2552.75,4,Sim
CLI01193,Feminino,66,Não,Sim,18,Mensal,Fibra,Não,Sim,Não,Cartão de Crédito,2,0,119.99,2043.61,3,Sim
CLI01194,Masculino,44,Não,Sim,12,Anual,DSL,Sim,Sim,Não,Débito Automático,3,0,96.09,1093.58,2,Não
CLI01195,Masculino,67,Não,Sim,5,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,2,1,39.44,202.6,5,Não
CLI01196,Masculino,23,Não,Sim,29,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,0,2,35.96,1027.49,5,Não
CLI01197,Masculino,24,Não,Sim,24,Mensal,Fibra,Sim,Não,Sim,Débito Automático,3,1,89.22,2017.53,1,Sim
CLI01198,Masculino,29,Sim,Não,11,Mensal,Fibra,Sim,Não,Não,Débito Automático,3,0,87.43,986.69,4,Sim
CLI01199,Masculino,45,Não,Sim,23,Anual,DSL,Sim,Não,Sim,Débito Automático,0,2,54.94,1298.97,,Não
CLI01200,Masculino,41,Sim,Não,9,Mensal,DSL,Não,Sim,Sim,PIX,2,1,70.07,644.58,3,Não
CLI01201,Masculino,63,Não,Não,7,Anual,Fibra,Não,Não,Sim,Boleto,1,1,93.71,654.02,3,Não
CLI01202,Feminino,51,Não,Não,54,Mensal,Fibra,Não,Sim,Sim,Cartão de Crédito,1,0,91.79,5054.58,3,Não
CLI01203,Feminino,30,Sim,Não,32,Mensal,Fibra,Sim,Não,Sim,PIX,2,1,92.31,2884.98,4,Não
CLI01204,Masculino,63,Sim,Não,13,Mensal,DSL,Não,Não,Sim,Boleto,4,3,82.84,1067.66,2,Sim
CLI01205,Masculino,42,Sim,Não,23,Mensal,Fibra,Sim,Sim,Sim,Cartão de Crédito,4,1,101.79,2384.85,5,Sim
CLI01206,Masculino,68,Não,Não,26,Anual,DSL,Não,Sim,Não,Débito Automático,1,1,91.83,2270.44,3,Não
CLI01207,Masculino,39,Não,Não,34,Bienal,Fibra,Não,Não,Não,Débito Automático,1,2,69.02,2230.25,3,Sim
CLI01208,Feminino,53,Sim,Não,34,Mensal,DSL,Sim,Não,Sim,Débito Automático,0,1,67.45,2233.79,4,Não
